Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,Employment_Type,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,cns_score,delq_acc_6months,no_of_inquiries,Loan_Default,State_Name,City_Name,Region_Name,Disbursalmonth,Age,credit_hist_len_months
17229,88907,133284,69.96,85,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mangalore,South,8,36,0
17230,53842,76092,73.2,36,Self employed,1,0,0,1,0,0,0,0,0,1,Madhya Pradesh,Indore,West,10,47,0
17231,33484,58050,60.29,147,Salaried,1,0,0,1,0,0,0,0,0,0,Delhi,Delhi,North,8,30,0
17232,74751,104072,73.99,10,Self employed,1,1,0,0,0,0,15,0,0,1,Jharkhand,Ranchi,East,10,49,0
17233,72317,104992,70.96,251,Self employed,1,0,0,1,0,0,0,0,0,1,Jharkhand,Ranchi,East,10,26,0
17234,44545,71123,65.24,19,Salaried,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,9,25,0
17235,47349,71874,66.78,138,Salaried,1,0,0,1,0,0,774,0,0,0,Gujarat,Surat,West,10,50,26
17236,55087,66474,88.72,77,Salaried,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,8,35,0
17237,41686,63000,67.95,2,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,8,25,0
17238,56759,77041,75.28,2,Salaried,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,10,40,0
17239,62402,72206,88.64,18,Salaried,1,1,0,0,0,0,300,0,0,0,Maharashtra,Pune,West,10,46,68
17240,54413,66900,83.71,67,Self employed,1,1,0,0,0,0,496,1,0,0,Maharashtra,Aurangabad,West,10,52,39
17241,117817,177237,69.4,162,Salaried,1,1,0,0,0,0,623,0,0,0,Karnataka,Mangalore,South,10,30,16
17242,36739,54279,70.56,42,Self employed,1,1,0,0,0,0,734,0,0,1,Tamil Nadu,Vellore,South,8,39,30
17243,56559,81480,71.18,138,Self employed,1,1,1,0,0,0,591,0,1,1,Uttarakhand,Dehradun,North,10,28,18
17244,71317,105950,68.43,29,Unemployed,1,1,0,0,0,0,0,0,0,1,Bihar,Patna,East,10,23,0
17245,54313,66400,84.79,135,Self employed,1,1,0,0,0,0,588,0,0,0,Maharashtra,Aurangabad,West,8,36,26
17246,95899,173925,57.5,103,Salaried,1,1,0,0,0,0,454,1,2,0,Punjab,Ludhiana,North,9,48,49
17247,51723,69640,77.54,20,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Chennai,South,9,34,0
17248,47949,66665,72.9,36,Salaried,1,0,1,1,0,0,0,0,0,1,Rajasthan,Jaipur,North,10,39,0
17249,63882,79935,82.57,10,Self employed,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,10,53,0
17250,51303,66370,79.1,67,Self employed,1,1,0,0,0,0,18,0,0,0,Maharashtra,Pune,West,10,47,19
17251,43939,67300,69.84,202,Self employed,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,9,32,0
17252,67682,97720,71.43,251,Salaried,1,0,0,1,0,0,0,0,0,1,Maharashtra,Pune,West,8,37,0
17253,48161,68638,74.89,78,Unemployed,1,1,0,0,0,0,0,0,0,0,Sikkim,Gangtok,East,10,24,0
17254,55759,77007,74.02,19,Salaried,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,10,32,0
17255,72823,93650,79.02,76,Self employed,1,1,0,0,0,0,643,0,0,0,Uttarakhand,Dehradun,North,10,31,13
17256,45500,61145,76.87,202,Salaried,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,8,32,0
17257,44145,60479,76.06,103,Salaried,1,1,0,0,0,0,738,0,2,0,Sikkim,Gangtok,East,8,32,5
17258,56759,74787,80.23,5,Self employed,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,8,26,0
17259,37439,66811,58.37,48,Self employed,1,1,0,0,0,0,825,0,0,0,Punjab,Ludhiana,North,9,50,17
17260,78049,111855,74.92,78,Salaried,1,1,1,0,0,0,300,0,1,0,Tamil Nadu,Vellore,South,8,63,27
17261,54959,70600,78.9,16,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Bangalore,South,9,28,0
17262,38939,70655,56.61,103,Salaried,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,10,32,0
17263,53478,70978,77.49,63,Salaried,1,1,0,0,0,0,0,0,0,0,Karnataka,Bangalore,South,9,30,0
17264,42110,66104,66.56,7,Self employed,1,1,0,0,0,0,684,0,0,0,Jharkhand,Jamshedpur,East,9,60,17
17265,48349,62507,79.99,3,Salaried,1,1,1,0,0,0,675,0,1,0,Delhi,Delhi,North,8,44,17
17266,44349,70016,65.7,36,Self employed,1,0,0,1,0,0,0,0,0,0,Tamil Nadu,Vellore,South,9,39,0
17267,57259,65500,88.55,2,Salaried,1,1,0,0,0,0,0,0,2,0,Uttarakhand,Dehradun,North,8,49,0
17268,49303,68682,74.26,100,Self employed,1,1,0,0,0,0,763,0,1,1,Bihar,Patna,East,10,29,13
17269,53413,65222,84.94,251,Self employed,1,0,0,1,0,0,738,0,0,1,Andhra Pradesh,Nellore,South,8,36,15
17270,54303,83594,65.79,10,Self employed,1,1,0,0,0,0,0,0,0,1,Rajasthan,Jaipur,North,10,28,0
17271,53578,61800,89.0,15,Self employed,1,1,0,0,0,0,738,0,0,0,Kerala,Kochi,South,9,36,8
17272,44394,60267,74.67,136,Salaried,1,1,0,0,0,0,754,0,0,0,Maharashtra,Mumbai,West,9,42,21
17273,44763,62165,74.99,3,Self employed,1,1,1,0,0,0,300,1,0,1,Telangana,Hyderabad,South,9,37,6
17274,64069,73435,89.19,67,Salaried,1,1,0,0,0,0,300,1,2,1,Jharkhand,Jamshedpur,East,10,30,37
17275,43580,73370,60.47,65,Self employed,1,0,0,1,0,0,738,0,0,0,Uttarakhand,Dehradun,North,10,46,4
17276,49378,71885,70.39,147,Self employed,1,1,0,0,0,0,0,0,0,0,Sikkim,Gangtok,East,10,44,0
17277,36939,69271,54.86,9,Self employed,1,1,0,0,0,0,0,0,0,1,Andhra Pradesh,Nellore,South,10,44,0
17278,53303,72390,74.6,136,Salaried,1,1,0,0,0,0,0,0,0,0,Uttarakhand,Dehradun,North,10,37,0
17279,41394,69475,61.89,48,Self employed,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,10,47,0
17280,40894,65372,64.25,48,Salaried,1,1,0,0,0,0,0,0,1,0,Maharashtra,Pune,West,10,26,0
17281,48145,69466,70.54,65,Self employed,1,1,0,0,0,0,421,0,0,1,Tamil Nadu,Coimbatore,South,10,28,17
17282,54013,75500,73.51,8,Unemployed,1,1,0,0,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,10,22,0
17283,66169,81500,82.21,135,Salaried,1,1,0,0,0,0,0,0,0,1,Maharashtra,Mumbai,West,10,28,0
17284,53203,64417,84.6,67,Self employed,1,1,0,0,0,0,845,0,0,0,Uttar Pradesh,kanpur,North,9,33,24
17285,60213,70440,88.02,147,Salaried,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,9,42,0
17286,66882,82058,84.09,7,Self employed,1,1,0,0,0,0,609,0,1,1,Gujarat,Vadodara,West,8,39,16
17287,48145,63500,78.74,68,Self employed,1,1,0,0,0,0,300,0,0,0,Maharashtra,Aurangabad,West,8,27,18
17288,51303,67276,78.78,63,Salaried,1,1,0,0,0,0,825,0,0,0,West Bengal,Kolkata,East,9,53,14
17289,48349,64637,77.36,202,Salaried,1,1,0,0,0,0,691,0,0,0,West Bengal,Kolkata,East,8,55,100
17290,45349,60640,77.51,34,Self employed,1,1,0,0,0,0,0,0,0,1,Sikkim,Gangtok,East,9,37,0
17291,57013,85330,69.14,11,Self employed,1,1,0,0,0,0,0,0,0,1,Uttar Pradesh,Noida,North,10,27,0
17292,72807,87839,85.0,2,Salaried,1,1,0,0,0,0,0,0,0,0,Uttarakhand,Dehradun,North,9,39,0
17293,57013,72480,80.71,13,Salaried,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,Noida,North,8,41,0
17294,53303,64216,85.65,34,Self employed,1,1,0,0,0,0,488,1,0,0,Jharkhand,Jamshedpur,East,9,58,15
17295,64829,91130,74.62,138,Salaried,1,0,0,1,0,0,529,1,0,0,Delhi,Delhi,North,8,40,13
17296,53903,68267,79.98,14,Salaried,1,1,0,0,0,0,18,0,0,0,Gujarat,Vadodara,West,10,26,74
17297,45500,60752,76.71,15,Salaried,1,1,0,0,0,0,738,0,0,0,Jharkhand,Jamshedpur,East,8,35,9
17298,80042,110356,74.63,254,Self employed,1,0,1,1,0,0,615,0,0,0,Kerala,Thrissur,South,9,36,36
17299,47600,62444,78.47,2,Salaried,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,8,38,0
17300,48949,68031,73.5,61,Self employed,1,1,0,0,0,0,730,0,0,0,Gujarat,Surat,West,8,32,20
17301,40504,69346,63.45,7,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Mumbai,West,8,38,0
17302,63633,91788,72.78,103,Self employed,1,1,0,0,0,0,0,0,0,0,Punjab,Ludhiana,North,8,31,0
17303,57213,67002,89.55,67,Self employed,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,8,54,0
17304,60213,77934,78.27,9,Unemployed,1,1,0,0,0,0,825,0,1,0,Bihar,Patna,East,10,31,12
17305,70317,97200,74.59,152,Self employed,1,1,0,0,0,0,0,0,0,0,Delhi,Delhi,North,9,28,0
17306,27153,40870,70.96,48,Self employed,1,1,0,0,0,0,738,0,0,1,Tamil Nadu,Chennai,South,9,42,17
17307,61500,82210,76.63,16,Unemployed,1,1,0,0,0,0,18,0,0,0,Maharashtra,Mumbai,West,10,38,25
17308,47349,64648,75.8,17,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,8,37,0
17309,57986,83323,74.41,7,Salaried,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,8,30,0
17310,60013,89554,68.56,62,Salaried,1,1,0,0,0,0,749,0,0,0,Tamil Nadu,Vellore,South,8,59,48
17311,35239,63852,57.63,34,Self employed,1,0,0,1,0,0,0,0,0,0,Kerala,Kochi,South,9,30,0
17312,66869,80400,84.58,138,Salaried,1,1,0,0,0,0,799,0,0,0,Uttar Pradesh,Noida,North,9,32,113
17313,59947,154700,40.08,250,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,10,55,0
17314,75394,162154,48.72,103,Self employed,1,1,0,0,0,0,300,1,0,1,Telangana,Hyderabad,South,10,44,38
17315,40394,60070,69.92,79,Self employed,1,1,0,0,1,0,0,0,0,0,Maharashtra,Pune,West,8,52,0
17316,61947,78186,81.86,8,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,10,43,0
17317,31484,51745,63.77,104,Salaried,1,1,0,0,0,0,0,0,0,0,Sikkim,Gangtok,East,10,29,0
17318,37075,75526,52.96,8,Self employed,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,10,25,0
17319,49049,101996,49.02,36,Self employed,1,0,0,1,0,0,657,0,0,1,Karnataka,Bangalore,South,10,27,8
17320,43394,65184,69.04,36,Salaried,1,0,1,1,0,0,718,0,0,1,Maharashtra,Mumbai,West,8,52,73
17321,68669,79108,88.49,69,Self employed,1,1,0,0,0,0,414,2,0,0,West Bengal,Kolkata,East,8,52,13
17322,31184,46300,69.11,5,Self employed,1,1,0,0,0,0,575,2,0,0,Gujarat,Vadodara,West,10,42,109
17323,55759,72060,79.1,34,Self employed,1,0,0,0,1,0,0,0,0,0,Tamil Nadu,Chennai,South,10,34,0
17324,94699,128522,75.08,72,Self employed,1,0,0,1,0,0,635,0,0,1,Gujarat,Vadodara,West,8,34,49
17325,49803,69188,74.43,36,Salaried,1,0,1,1,0,0,706,0,0,0,Karnataka,Mysore,South,9,57,48
17326,60213,97896,63.33,1,Salaried,1,0,0,1,0,0,0,0,0,0,Sikkim,Gangtok,East,8,37,25
17327,43394,62970,71.46,159,Self employed,1,1,0,0,0,0,824,0,0,0,Gujarat,Ahmedabad,West,9,28,5
17328,54679,71950,77.83,18,Self employed,1,1,0,0,0,0,0,0,0,1,Kerala,Kochi,South,10,44,0
17329,54259,63527,88.15,257,Self employed,1,1,0,0,0,0,691,0,1,0,Maharashtra,Mumbai,West,8,36,44
17330,36939,64114,59.27,34,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,8,55,0
17331,96490,159103,62.22,1,Self employed,1,0,1,1,0,0,751,0,0,0,Kerala,Kochi,South,10,56,69
17332,53478,61800,89.0,67,Salaried,1,1,0,0,0,0,718,0,1,0,Uttar Pradesh,kanpur,North,8,37,25
17333,45349,70384,65.36,48,Self employed,1,1,0,0,0,0,699,0,1,0,Rajasthan,Jaipur,North,10,44,19
17334,60373,86655,73.51,36,Self employed,1,0,0,1,0,0,0,0,0,1,Karnataka,Mysore,South,8,45,0
17335,56259,76531,74.48,10,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,9,27,0
17336,43894,64000,69.53,68,Salaried,1,1,0,0,0,0,628,0,1,0,Delhi,Delhi,North,10,35,1
17337,42394,68931,62.38,64,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,9,39,0
17338,66169,75000,89.33,2,Salaried,1,1,0,0,0,0,825,0,2,1,Uttar Pradesh,Noida,North,10,35,1
17339,48349,66945,74.69,2,Salaried,1,1,0,0,0,0,434,1,2,1,Kerala,Thrissur,South,8,39,6
17340,47691,65137,75.67,69,Salaried,1,1,0,0,0,0,688,1,0,0,Odisha,Bhubaneshwar,East,8,45,33
17341,89943,121697,74.78,2,Salaried,1,1,0,0,0,0,0,0,0,0,Rajasthan,Jaipur,North,9,28,0
17342,69847,97032,74.23,36,Salaried,1,1,0,0,0,0,0,0,0,1,Andhra Pradesh,Nellore,South,9,25,0
17343,52703,70390,78.14,20,Self employed,1,0,0,1,0,0,634,1,0,0,Uttar Pradesh,kanpur,North,10,59,60
17344,54508,65940,85.0,67,Self employed,1,1,0,0,0,0,755,0,1,0,Gujarat,Surat,West,9,42,39
17345,66882,80500,84.47,16,Salaried,1,1,0,0,0,0,640,0,0,0,Punjab,Ludhiana,North,10,40,25
17346,50203,64410,79.96,67,Self employed,1,1,0,0,0,0,300,0,1,0,Karnataka,Bangalore,South,8,55,90
17347,20474,90291,24.25,120,Self employed,1,1,0,0,0,0,0,0,0,0,Jharkhand,Jamshedpur,East,9,31,0
17348,48464,57051,88.87,61,Salaried,1,1,0,0,0,0,0,0,0,1,Tamil Nadu,Vellore,South,8,63,0
17349,40510,56450,74.93,10,Self employed,1,0,0,1,0,0,0,0,0,0,Uttar Pradesh,Noida,North,9,35,0
17350,54259,81712,68.53,251,Salaried,1,0,0,1,0,0,0,0,0,0,Sikkim,Gangtok,East,10,27,0
17351,59259,70826,84.71,5,Salaried,1,1,1,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,10,28,0
17352,49815,89202,58.0,65,Self employed,1,0,1,1,0,0,0,0,0,0,Gujarat,Vadodara,West,8,26,0
17353,62025,77416,84.68,138,Self employed,1,1,0,0,0,0,0,0,0,1,Sikkim,Gangtok,East,10,40,0
17354,44849,63048,73.75,165,Salaried,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,8,36,0
17355,80186,111500,73.54,251,Salaried,1,0,0,1,0,0,0,0,0,0,Uttarakhand,Dehradun,North,9,30,0
17356,54259,66799,83.83,257,Salaried,1,1,0,0,0,0,564,0,0,1,Uttarakhand,Dehradun,North,8,52,13
17357,48385,73497,67.6,147,Self employed,1,1,0,0,0,0,755,0,0,0,Uttarakhand,Dehradun,North,9,42,27
17358,49413,64012,82.8,5,Unemployed,1,1,0,0,0,0,819,0,2,0,Uttar Pradesh,kanpur,North,8,25,24
17359,64482,73447,89.32,15,Salaried,1,1,0,0,0,0,0,0,0,0,Sikkim,Gangtok,East,10,29,0
17360,47349,61646,79.49,3,Self employed,1,1,0,0,0,0,542,1,0,0,Bihar,Patna,East,8,50,21
17361,96490,137470,72.02,11,Self employed,1,1,0,0,0,0,0,0,0,1,Rajasthan,Jaipur,North,10,27,0
17362,58321,69485,85.0,136,Salaried,1,1,0,0,0,0,300,0,0,1,Delhi,Delhi,North,10,35,32
17363,109082,192360,59.26,2,Self employed,1,1,0,0,0,0,0,0,1,0,Uttarakhand,Dehradun,North,9,39,0
17364,49049,66362,74.89,20,Self employed,1,1,0,0,0,0,523,0,2,0,Telangana,Hyderabad,South,10,32,1
17365,56259,69700,83.21,117,Self employed,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,8,26,0
17366,59713,80155,75.48,2,Salaried,1,1,0,0,0,0,825,0,0,0,Madhya Pradesh,Indore,West,10,30,13
17367,61213,77000,80.52,2,Salaried,1,1,0,0,0,0,0,0,1,1,Jharkhand,Ranchi,East,9,30,0
17368,47645,60690,80.74,79,Salaried,1,0,0,1,0,0,15,0,3,1,Karnataka,Bangalore,South,9,30,0
17369,50303,73758,70.5,68,Self employed,1,1,0,0,0,0,771,0,0,0,Tamil Nadu,Vellore,South,9,30,8
17370,39794,52300,78.39,147,Salaried,1,1,0,0,0,0,15,0,7,1,Kerala,Thrissur,South,8,45,2
17371,51703,70000,75.71,67,Self employed,1,1,0,0,0,0,708,0,0,0,Telangana,Hyderabad,South,9,36,15
17372,68882,88989,78.66,2,Salaried,1,1,0,0,0,0,593,0,0,0,Odisha,Bhubaneshwar,East,10,32,21
17373,45349,62064,74.12,136,Self employed,1,1,0,0,0,0,641,0,0,0,Tamil Nadu,Chennai,South,10,39,25
17374,41394,68513,62.76,20,Salaried,1,1,0,0,0,0,653,0,0,0,Bihar,Patna,East,10,36,1
17375,48349,81511,60.11,11,Salaried,1,1,0,0,0,0,0,0,0,0,Rajasthan,Jaipur,North,10,32,0
17376,33319,48677,75.0,36,Self employed,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,8,34,0
17377,49553,56956,89.54,5,Salaried,1,1,0,0,0,0,666,0,0,1,Bihar,Patna,East,8,28,25
17378,62647,76770,84.02,36,Self employed,1,0,0,1,0,0,0,0,0,1,Uttar Pradesh,kanpur,North,9,30,0
17379,58542,76924,81.9,78,Self employed,1,1,0,0,0,0,16,0,0,0,Karnataka,Mysore,South,10,51,31
17380,50578,58104,89.49,3,Self employed,1,1,0,1,0,0,15,0,0,0,Rajasthan,Jaipur,North,8,35,1
17381,47349,69357,69.21,136,Self employed,1,1,0,0,0,0,733,0,3,0,Uttar Pradesh,kanpur,North,9,39,25
17382,55309,78327,72.77,16,Unemployed,1,1,0,0,0,0,0,0,0,1,Telangana,Hyderabad,South,9,44,0
17383,54959,66468,84.25,67,Self employed,1,1,0,0,0,0,657,0,0,0,Karnataka,Bangalore,South,9,50,20
17384,56659,69303,83.69,67,Self employed,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,9,37,0
17385,77479,122049,65.06,11,Unemployed,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,10,24,0
17386,49378,67034,75.04,20,Self employed,1,1,0,0,0,0,0,0,0,1,Gujarat,Surat,West,8,34,0
17387,54219,68426,84.76,5,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,8,36,0
17388,68169,77500,89.03,135,Salaried,1,1,0,0,0,0,758,0,0,0,Bihar,Patna,East,10,59,64
17389,47145,58530,82.01,105,Salaried,1,1,0,0,0,0,17,0,0,0,Maharashtra,Aurangabad,West,10,52,2
17390,63482,82170,79.83,77,Salaried,1,1,0,0,0,0,783,0,1,0,Karnataka,Mysore,South,8,30,61
17391,48353,66750,74.98,254,Self employed,1,0,0,1,0,0,0,0,0,0,Rajasthan,Jaipur,North,8,29,0
17392,47349,70615,69.39,146,Salaried,1,1,0,0,0,0,677,0,0,0,Sikkim,Gangtok,East,8,26,5
17393,43794,64063,70.24,67,Salaried,1,1,0,0,0,0,0,0,1,0,Uttar Pradesh,kanpur,North,8,26,0
17394,51303,62713,84.51,67,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,8,32,0
17395,59763,68230,89.84,138,Self employed,1,1,0,0,0,0,739,0,0,0,Gujarat,Surat,West,8,41,87
17396,52203,69631,78.99,3,Self employed,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,8,35,0
17397,65800,76330,89.09,13,Salaried,1,1,0,0,0,0,605,0,0,0,Karnataka,Mysore,South,10,38,31
17398,50078,74648,69.66,120,Self employed,1,1,0,0,0,0,636,1,0,1,Andhra Pradesh,Nellore,South,8,46,15
17399,47849,62548,79.94,34,Salaried,1,1,0,0,0,0,825,0,0,0,Tamil Nadu,Chennai,South,9,27,19
17400,55113,64217,88.92,34,Self employed,1,1,0,0,0,0,0,0,0,1,Tamil Nadu,Vellore,South,8,33,0
17401,49303,66500,75.94,2,Salaried,1,1,1,0,0,0,0,0,0,0,Tamil Nadu,Chennai,South,8,41,0
17402,46299,67200,69.87,16,Salaried,1,1,0,0,0,0,0,0,0,0,Maharashtra,Pune,West,8,30,0
17403,51223,110290,48.96,20,Self employed,1,1,0,0,0,0,549,0,0,0,Maharashtra,Pune,West,8,58,19
17404,65022,120006,56.66,36,Self employed,1,0,0,1,0,0,0,0,0,0,Jharkhand,Ranchi,East,10,25,0
17405,37439,46000,83.7,72,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,8,35,0
17406,58563,70453,88.0,101,Salaried,1,1,0,0,0,0,672,0,0,0,Bihar,Patna,East,9,40,18
17407,27129,43198,67.36,3,Self employed,1,1,1,0,0,0,762,0,0,0,Tamil Nadu,Vellore,South,8,52,19
17408,70817,88408,82.57,20,Self employed,1,1,0,0,0,0,825,0,0,1,Telangana,Hyderabad,South,10,44,18
17409,56659,66542,87.16,67,Salaried,1,1,0,0,0,0,758,0,0,0,Gujarat,Vadodara,West,10,46,37
17410,52072,74463,70.87,17,Salaried,1,1,0,1,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,10,29,0
17411,50303,64439,79.14,136,Self employed,1,1,0,0,0,0,18,0,0,0,Andhra Pradesh,Nellore,South,8,41,61
17412,54459,102000,54.9,160,Self employed,1,1,0,0,0,0,0,0,1,1,Gujarat,Vadodara,West,9,46,0
17413,51103,67695,78.29,68,Self employed,1,1,0,0,0,0,667,0,1,0,Delhi,Delhi,North,8,34,29
17414,49803,66683,75.73,34,Self employed,1,1,0,0,0,0,824,0,0,0,Kerala,Kochi,South,10,52,14
17415,80186,111500,73.54,8,Self employed,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,9,33,0
17416,57605,73592,79.62,65,Self employed,1,0,1,0,1,0,0,0,0,0,Uttarakhand,Dehradun,North,10,27,0
17417,65882,80000,85.0,152,Self employed,1,1,0,0,0,0,0,0,0,1,Jharkhand,Jamshedpur,East,10,27,0
17418,54659,66761,83.88,67,Self employed,1,1,0,0,0,0,0,0,0,0,Jharkhand,Jamshedpur,East,10,66,0
17419,72817,108300,69.25,11,Unemployed,1,1,0,0,0,0,0,0,0,1,Madhya Pradesh,Indore,West,10,24,0
17420,63447,76488,84.98,249,Self employed,1,1,0,0,0,0,738,0,1,1,Maharashtra,Aurangabad,West,9,32,6
17421,67969,80962,84.98,136,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,10,57,0
17422,28529,50850,59.0,7,Self employed,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,10,38,0
17423,46849,64220,75.52,34,Self employed,1,1,0,0,0,0,0,0,2,1,Tamil Nadu,Coimbatore,South,10,26,0
17424,46945,65050,73.48,202,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Ahmedabad,West,10,28,0
17425,74248,102498,74.15,7,Salaried,1,1,0,0,0,0,0,0,0,0,Jharkhand,Ranchi,East,9,26,0
17426,43210,71287,63.13,11,Self employed,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,9,54,0
17427,48145,65887,75.89,61,Self employed,1,1,0,0,0,0,710,0,1,1,Tamil Nadu,Coimbatore,South,10,37,7
17428,63213,93500,68.45,1,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,Noida,North,10,28,0
17429,58747,72232,83.9,67,Salaried,1,1,0,0,0,0,758,0,2,0,Gujarat,Vadodara,West,10,40,21
17430,33131,65968,53.66,202,Salaried,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,8,31,0
17431,39874,78189,53.05,120,Self employed,1,0,0,1,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,9,32,0
17432,64202,87200,75.69,8,Salaried,1,1,0,0,0,0,680,0,0,0,Kerala,Thrissur,South,10,28,38
17433,57509,71757,82.22,74,Salaried,1,1,0,0,0,0,679,0,2,0,Punjab,Ludhiana,North,10,31,21
17434,58259,71932,83.41,146,Self employed,1,1,0,0,0,0,18,0,0,0,Kerala,Thrissur,South,9,50,80
17435,69800,112220,63.27,76,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,8,28,0
17436,60213,72741,85.23,19,Salaried,1,1,0,0,0,0,634,0,0,0,Gujarat,Ahmedabad,West,9,36,25
17437,29984,68772,45.8,20,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Ahmedabad,West,9,47,0
17438,37800,52948,74.6,147,Salaried,1,1,0,0,0,0,835,0,0,0,Uttar Pradesh,Noida,North,9,62,25
17439,54113,63656,87.34,15,Salaried,1,1,0,0,0,0,749,0,0,0,Punjab,Ludhiana,North,10,29,13
17440,49082,70003,71.85,67,Self employed,1,1,0,0,0,0,825,0,0,0,Uttarakhand,Dehradun,North,9,49,40
17441,67382,98747,69.37,36,Salaried,1,0,0,1,0,0,0,0,0,0,Punjab,Ludhiana,North,10,31,0
17442,52303,62908,85.84,3,Salaried,1,1,0,0,0,0,621,2,1,0,Karnataka,Mangalore,South,10,32,25
17443,49578,68089,74.9,2,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Mumbai,West,9,34,0
17444,45349,62814,74.82,3,Salaried,1,1,0,0,0,0,0,0,2,0,Punjab,Ludhiana,North,10,29,0
17445,49165,64949,79.91,120,Salaried,1,1,0,0,0,0,18,0,0,1,Jharkhand,Ranchi,East,8,39,12
17446,59473,80983,76.56,9,Salaried,1,1,0,0,0,0,0,0,0,1,Rajasthan,Jaipur,North,10,30,0
17447,75083,107005,73.27,65,Self employed,1,0,0,0,1,0,0,0,0,1,Maharashtra,Pune,West,10,27,0
17448,34739,63010,56.98,67,Salaried,1,1,0,0,0,0,300,0,0,0,Maharashtra,Pune,West,8,34,0
17449,52803,72962,73.33,2,Salaried,1,1,0,0,0,0,675,0,0,0,Gujarat,Vadodara,West,8,33,50
17450,58259,102795,57.4,11,Self employed,1,1,0,0,0,0,0,0,0,0,Rajasthan,Jaipur,North,10,28,0
17451,33984,72145,47.82,17,Unemployed,1,1,0,0,0,0,825,0,0,1,West Bengal,Kolkata,East,10,28,7
17452,51878,73260,73.71,68,Self employed,1,0,0,1,0,0,654,1,0,0,Tamil Nadu,Coimbatore,South,9,36,26
17453,81356,113755,73.55,251,Salaried,1,0,0,1,0,0,0,0,0,0,Telangana,Hyderabad,South,8,26,0
17454,57659,74101,80.16,257,Salaried,1,1,0,0,0,0,774,0,0,0,Uttar Pradesh,kanpur,North,8,49,39
17455,45685,63117,76.05,8,Self employed,1,1,0,1,0,0,0,0,0,0,Delhi,Delhi,North,9,47,0
17456,50800,65380,81.06,13,Self employed,1,1,0,0,0,0,633,0,1,0,Uttar Pradesh,kanpur,North,9,54,17
